/home/fabian_57/thesis_projects/curriculum-test/scripts/train.py --procs 40 --strat 0.0 --sigma 0.15 --algo=ppo --env MiniGrid-DoorKey-16x16-v0 --no-instr --tb --frames=25000000 --model DK16-strat-garen --save-interval 10 --ending-acc 0.9 --ending-acc-window 50 --save-frames 1000000 --discount 0.99 --reward-multiplier 0.9 --max-steps 2560 --strat-method gidb

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, ending_acc=0.9, ending_acc_window=50, entropy_coef=0.01, env='MiniGrid-DoorKey-16x16-v0', epochs=4, frames=25000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, max_steps=2560, model='DK16-strat-garen', no_instr=True, no_mem=False, optim_alpha=0.99, optim_eps=1e-05, procs=40, recurrence=1, reward_multiplier=0.9, save_frames=1000000, save_interval=10, seed=1, sigma=0.15, strat=0.0, strat_method='gidb', tb=True, use_min=False, value_loss_coef=0.5)

Model successfully created

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(64, 64)
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 1 | F 005120 | FPS 1184 | D 4 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 0 | Strat 0.0 | H 1.945 | V 0.076 | pL 0.013 | vL 0.000 | ∇ 0.003
U 306 | F 1566720 | FPS 1481 | D 978 | rR:x̄σmM 0.05 0.16 0.00 0.83 | Games 3 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 307 | F 1571840 | FPS 1521 | D 982 | rR:x̄σmM 0.04 0.15 0.00 0.83 | Games 2 | Strat 0.0 | H 1.944 | V 0.003 | pL -0.000 | vL 0.000 | ∇ 0.002
U 308 | F 1576960 | FPS 1522 | D 985 | rR:x̄σmM 0.04 0.15 0.00 0.83 | Games 0 | Strat 0.0 | H 1.945 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.001
U 309 | F 1582080 | FPS 1564 | D 988 | rR:x̄σmM 0.04 0.15 0.00 0.83 | Games 0 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.001
U 310 | F 1587200 | FPS 1515 | D 992 | rR:x̄σmM 0.06 0.19 0.00 0.83 | Games 5 | Strat 0.0 | H 1.941 | V 0.003 | pL -0.002 | vL 0.000 | ∇ 0.004
Model successfully saved
U 311 | F 1592320 | FPS 1111 | D 996 | rR:x̄σmM 0.08 0.21 0.00 0.83 | Games 1 | Strat 0.0 | H 1.941 | V 0.000 | pL -0.003 | vL 0.001 | ∇ 0.005
U 312 | F 1597440 | FPS 1129 | D 1001 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 2 | Strat 0.0 | H 1.943 | V -0.001 | pL -0.001 | vL 0.000 | ∇ 0.002
U 313 | F 1602560 | FPS 1305 | D 1005 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 6 | Strat 0.0 | H 1.945 | V -0.005 | pL -0.001 | vL 0.000 | ∇ 0.001
U 314 | F 1607680 | FPS 1349 | D 1009 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 1 | Strat 0.0 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.000
U 315 | F 1612800 | FPS 1309 | D 1013 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 1 | Strat 0.0 | H 1.945 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.000
U 316 | F 1617920 | FPS 0930 | D 1018 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 2 | Strat 0.0 | H 1.945 | V -0.001 | pL -0.001 | vL 0.000 | ∇ 0.001
U 317 | F 1623040 | FPS 1009 | D 1023 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 1 | Strat 0.0 | H 1.945 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.001
U 318 | F 1628160 | FPS 1077 | D 1028 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 2 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 319 | F 1633280 | FPS 1085 | D 1033 | rR:x̄σmM 0.09 0.22 0.00 0.83 | Games 1 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 320 | F 1638400 | FPS 1103 | D 1037 | rR:x̄σmM 0.08 0.22 0.00 0.83 | Games 11 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 321 | F 1643520 | FPS 1137 | D 1042 | rR:x̄σmM 0.08 0.22 0.00 0.83 | Games 1 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 322 | F 1648640 | FPS 1176 | D 1046 | rR:x̄σmM 0.08 0.22 0.00 0.83 | Games 0 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 323 | F 1653760 | FPS 1190 | D 1051 | rR:x̄σmM 0.08 0.22 0.00 0.83 | Games 0 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 324 | F 1658880 | FPS 1070 | D 1055 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 2 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 325 | F 1664000 | FPS 1256 | D 1059 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 0 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 326 | F 1669120 | FPS 1181 | D 1064 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 2 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 327 | F 1674240 | FPS 1202 | D 1068 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 2 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 328 | F 1679360 | FPS 1220 | D 1072 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 0 | Strat 0.0 | H 1.945 | V 0.000 | pL -0.000 | vL 0.000 | ∇ 0.001
U 329 | F 1684480 | FPS 1169 | D 1077 | rR:x̄σmM 0.06 0.18 0.00 0.74 | Games 0 | Strat 0.0 | H 1.946 | V -0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 330 | F 1689600 | FPS 1181 | D 1081 | rR:x̄σmM 0.04 0.14 0.00 0.74 | Games 5 | Strat 0.0 | H 1.945 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.001
Model successfully saved
U 331 | F 1694720 | FPS 1157 | D 1085 | rR:x̄σmM 0.02 0.09 0.00 0.50 | Games 1 | Strat 0.0 | H 1.945 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.001
U 332 | F 1699840 | FPS 1218 | D 1090 | rR:x̄σmM 0.01 0.05 0.00 0.30 | Games 3 | Strat 0.0 | H 1.945 | V 0.001 | pL -0.000 | vL 0.000 | ∇ 0.001
U 333 | F 1704960 | FPS 1219 | D 1094 | rR:x̄σmM 0.01 0.05 0.00 0.30 | Games 5 | Strat 0.0 | H 1.945 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 334 | F 1710080 | FPS 1149 | D 1098 | rR:x̄σmM 0.01 0.05 0.00 0.30 | Games 1 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 335 | F 1715200 | FPS 1213 | D 1102 | rR:x̄σmM 0.01 0.05 0.00 0.30 | Games 1 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 336 | F 1720320 | FPS 1182 | D 1107 | rR:x̄σmM 0.02 0.09 0.00 0.59 | Games 3 | Strat 0.0 | H 1.943 | V 0.002 | pL -0.002 | vL 0.000 | ∇ 0.003
U 337 | F 1725440 | FPS 1162 | D 1111 | rR:x̄σmM 0.02 0.09 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 338 | F 1730560 | FPS 1162 | D 1116 | rR:x̄σmM 0.02 0.09 0.00 0.59 | Games 2 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 339 | F 1735680 | FPS 1170 | D 1120 | rR:x̄σmM 0.02 0.09 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 340 | F 1740800 | FPS 1193 | D 1124 | rR:x̄σmM 0.02 0.09 0.00 0.59 | Games 11 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 341 | F 1745920 | FPS 1185 | D 1129 | rR:x̄σmM 0.03 0.11 0.00 0.59 | Games 2 | Strat 0.0 | H 1.944 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.001
U 342 | F 1751040 | FPS 1131 | D 1133 | rR:x̄σmM 0.03 0.11 0.00 0.59 | Games 0 | Strat 0.0 | H 1.944 | V 0.003 | pL 0.000 | vL 0.000 | ∇ 0.001
U 343 | F 1756160 | FPS 0904 | D 1139 | rR:x̄σmM 0.04 0.13 0.00 0.59 | Games 1 | Strat 0.0 | H 1.943 | V 0.001 | pL -0.002 | vL 0.000 | ∇ 0.003
U 344 | F 1761280 | FPS 1261 | D 1143 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 3 | Strat 0.0 | H 1.943 | V 0.006 | pL -0.001 | vL 0.000 | ∇ 0.003
U 345 | F 1766400 | FPS 1456 | D 1146 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 0 | Strat 0.0 | H 1.946 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.001
U 346 | F 1771520 | FPS 1376 | D 1150 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.003 | pL -0.001 | vL 0.000 | ∇ 0.000
U 347 | F 1776640 | FPS 1405 | D 1154 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.003 | pL -0.001 | vL 0.000 | ∇ 0.000
U 348 | F 1781760 | FPS 1439 | D 1157 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 0 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 349 | F 1786880 | FPS 1617 | D 1160 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 0 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 350 | F 1792000 | FPS 1615 | D 1164 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 5 | Strat 0.0 | H 1.945 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.001
Model successfully saved
U 351 | F 1797120 | FPS 1613 | D 1167 | rR:x̄σmM 0.05 0.16 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 352 | F 1802240 | FPS 1626 | D 1170 | rR:x̄σmM 0.08 0.18 0.00 0.59 | Games 5 | Strat 0.0 | H 1.943 | V 0.003 | pL -0.003 | vL 0.000 | ∇ 0.004
U 353 | F 1807360 | FPS 1628 | D 1173 | rR:x̄σmM 0.08 0.18 0.00 0.59 | Games 4 | Strat 0.0 | H 1.946 | V -0.012 | pL -0.002 | vL 0.000 | ∇ 0.000
U 354 | F 1812480 | FPS 1622 | D 1176 | rR:x̄σmM 0.08 0.18 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.010 | pL -0.002 | vL 0.000 | ∇ 0.000
U 355 | F 1817600 | FPS 1627 | D 1179 | rR:x̄σmM 0.08 0.18 0.00 0.59 | Games 0 | Strat 0.0 | H 1.946 | V -0.008 | pL -0.001 | vL 0.000 | ∇ 0.000
U 356 | F 1822720 | FPS 1619 | D 1183 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 4 | Strat 0.0 | H 1.944 | V -0.004 | pL -0.002 | vL 0.000 | ∇ 0.002
U 357 | F 1827840 | FPS 1620 | D 1186 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 1 | Strat 0.0 | H 1.946 | V -0.003 | pL -0.000 | vL 0.000 | ∇ 0.000
U 358 | F 1832960 | FPS 1629 | D 1189 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 2 | Strat 0.0 | H 1.946 | V -0.004 | pL -0.001 | vL 0.000 | ∇ 0.000
U 359 | F 1838080 | FPS 1629 | D 1192 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 0 | Strat 0.0 | H 1.946 | V -0.003 | pL -0.000 | vL 0.000 | ∇ 0.000
U 360 | F 1843200 | FPS 1604 | D 1195 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 9 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 361 | F 1848320 | FPS 1615 | D 1198 | rR:x̄σmM 0.06 0.16 0.00 0.59 | Games 2 | Strat 0.0 | H 1.945 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.001
U 362 | F 1853440 | FPS 1615 | D 1202 | rR:x̄σmM 0.06 0.15 0.00 0.59 | Games 1 | Strat 0.0 | H 1.943 | V 0.001 | pL -0.002 | vL 0.000 | ∇ 0.002
U 363 | F 1858560 | FPS 1617 | D 1205 | rR:x̄σmM 0.07 0.16 0.00 0.59 | Games 2 | Strat 0.0 | H 1.941 | V 0.000 | pL -0.002 | vL 0.000 | ∇ 0.002
U 364 | F 1863680 | FPS 1623 | D 1208 | rR:x̄σmM 0.06 0.14 0.00 0.49 | Games 4 | Strat 0.0 | H 1.941 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.002
U 365 | F 1868800 | FPS 1613 | D 1211 | rR:x̄σmM 0.08 0.18 0.00 0.80 | Games 1 | Strat 0.0 | H 1.944 | V -0.003 | pL -0.003 | vL 0.000 | ∇ 0.003
U 366 | F 1873920 | FPS 1642 | D 1214 | rR:x̄σmM 0.09 0.19 0.00 0.80 | Games 2 | Strat 0.0 | H 1.944 | V 0.002 | pL -0.001 | vL 0.000 | ∇ 0.002
U 367 | F 1879040 | FPS 1627 | D 1217 | rR:x̄σmM 0.09 0.19 0.00 0.80 | Games 0 | Strat 0.0 | H 1.945 | V -0.010 | pL -0.002 | vL 0.000 | ∇ 0.001
U 368 | F 1884160 | FPS 1634 | D 1221 | rR:x̄σmM 0.09 0.19 0.00 0.80 | Games 0 | Strat 0.0 | H 1.945 | V -0.010 | pL -0.002 | vL 0.000 | ∇ 0.001
U 369 | F 1889280 | FPS 1626 | D 1224 | rR:x̄σmM 0.09 0.19 0.00 0.80 | Games 0 | Strat 0.0 | H 1.945 | V -0.006 | pL -0.001 | vL 0.000 | ∇ 0.001
U 370 | F 1894400 | FPS 1625 | D 1227 | rR:x̄σmM 0.09 0.19 0.00 0.80 | Games 4 | Strat 0.0 | H 1.946 | V -0.007 | pL -0.001 | vL 0.000 | ∇ 0.001
Model successfully saved
U 371 | F 1899520 | FPS 1638 | D 1230 | rR:x̄σmM 0.08 0.18 0.00 0.80 | Games 1 | Strat 0.0 | H 1.946 | V -0.003 | pL -0.001 | vL 0.000 | ∇ 0.000
U 372 | F 1904640 | FPS 1620 | D 1233 | rR:x̄σmM 0.07 0.17 0.00 0.80 | Games 4 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 373 | F 1909760 | FPS 1630 | D 1236 | rR:x̄σmM 0.07 0.17 0.00 0.80 | Games 3 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 374 | F 1914880 | FPS 1626 | D 1239 | rR:x̄σmM 0.07 0.17 0.00 0.80 | Games 1 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 375 | F 1920000 | FPS 1623 | D 1243 | rR:x̄σmM 0.07 0.17 0.00 0.80 | Games 0 | Strat 0.0 | H 1.946 | V -0.001 | pL -0.000 | vL 0.000 | ∇ 0.000
U 376 | F 1925120 | FPS 1622 | D 1246 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 4 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 377 | F 1930240 | FPS 1624 | D 1249 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 1 | Strat 0.0 | H 1.946 | V -0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 378 | F 1935360 | FPS 1598 | D 1252 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 2 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 379 | F 1940480 | FPS 1545 | D 1255 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 0 | Strat 0.0 | H 1.946 | V -0.000 | pL -0.000 | vL 0.000 | ∇ 0.000
U 380 | F 1945600 | FPS 1561 | D 1259 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 8 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 381 | F 1950720 | FPS 1583 | D 1262 | rR:x̄σmM 0.06 0.17 0.00 0.80 | Games 2 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 382 | F 1955840 | FPS 1622 | D 1265 | rR:x̄σmM 0.05 0.16 0.00 0.80 | Games 1 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 383 | F 1960960 | FPS 1529 | D 1268 | rR:x̄σmM 0.04 0.14 0.00 0.80 | Games 2 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 384 | F 1966080 | FPS 1275 | D 1272 | rR:x̄σmM 0.03 0.14 0.00 0.80 | Games 4 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 385 | F 1971200 | FPS 1196 | D 1277 | rR:x̄σmM 0.01 0.06 0.00 0.38 | Games 1 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 386 | F 1976320 | FPS 1517 | D 1280 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 2 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 387 | F 1981440 | FPS 1528 | D 1283 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 0 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 388 | F 1986560 | FPS 1594 | D 1287 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 0 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 389 | F 1991680 | FPS 1611 | D 1290 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 0 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 390 | F 1996800 | FPS 1370 | D 1294 | rR:x̄σmM 0.00 0.00 0.00 0.00 | Games 4 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 391 | F 2001920 | FPS 1329 | D 1298 | rR:x̄σmM 0.01 0.09 0.00 0.58 | Games 2 | Strat 0.0 | H 1.943 | V 0.004 | pL -0.001 | vL 0.000 | ∇ 0.004
U 392 | F 2007040 | FPS 1532 | D 1301 | rR:x̄σmM 0.01 0.09 0.00 0.58 | Games 4 | Strat 0.0 | H 1.944 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.001
U 393 | F 2012160 | FPS 1567 | D 1304 | rR:x̄σmM 0.02 0.10 0.00 0.58 | Games 4 | Strat 0.0 | H 1.945 | V 0.002 | pL -0.000 | vL 0.000 | ∇ 0.001
U 394 | F 2017280 | FPS 1600 | D 1307 | rR:x̄σmM 0.02 0.10 0.00 0.58 | Games 1 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 395 | F 2022400 | FPS 1575 | D 1311 | rR:x̄σmM 0.02 0.10 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 396 | F 2027520 | FPS 1506 | D 1314 | rR:x̄σmM 0.02 0.10 0.00 0.58 | Games 3 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 397 | F 2032640 | FPS 1413 | D 1318 | rR:x̄σmM 0.02 0.10 0.00 0.58 | Games 1 | Strat 0.0 | H 1.945 | V 0.002 | pL -0.000 | vL 0.000 | ∇ 0.001
U 398 | F 2037760 | FPS 1366 | D 1321 | rR:x̄σmM 0.03 0.11 0.00 0.58 | Games 3 | Strat 0.0 | H 1.945 | V 0.001 | pL -0.001 | vL 0.000 | ∇ 0.001
U 399 | F 2042880 | FPS 1527 | D 1325 | rR:x̄σmM 0.03 0.11 0.00 0.58 | Games 0 | Strat 0.0 | H 1.945 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.001
U 400 | F 2048000 | FPS 1619 | D 1328 | rR:x̄σmM 0.04 0.14 0.00 0.58 | Games 9 | Strat 0.0 | H 1.945 | V 0.004 | pL -0.000 | vL 0.000 | ∇ 0.002
Model successfully saved
U 401 | F 2053120 | FPS 1628 | D 1331 | rR:x̄σmM 0.04 0.14 0.00 0.58 | Games 2 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 402 | F 2058240 | FPS 1611 | D 1334 | rR:x̄σmM 0.04 0.14 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 403 | F 2063360 | FPS 1620 | D 1337 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 3 | Strat 0.0 | H 1.944 | V 0.003 | pL -0.000 | vL 0.000 | ∇ 0.002
U 404 | F 2068480 | FPS 1630 | D 1341 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 3 | Strat 0.0 | H 1.946 | V 0.004 | pL 0.001 | vL 0.000 | ∇ 0.000
U 405 | F 2073600 | FPS 1623 | D 1344 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.003 | pL 0.001 | vL 0.000 | ∇ 0.001
U 406 | F 2078720 | FPS 1617 | D 1347 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 2 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 407 | F 2083840 | FPS 1633 | D 1350 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 408 | F 2088960 | FPS 1624 | D 1353 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 409 | F 2094080 | FPS 1621 | D 1356 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 0 | Strat 0.0 | H 1.946 | V 0.002 | pL 0.000 | vL 0.000 | ∇ 0.000
U 410 | F 2099200 | FPS 1630 | D 1359 | rR:x̄σmM 0.05 0.14 0.00 0.58 | Games 3 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 411 | F 2104320 | FPS 1629 | D 1363 | rR:x̄σmM 0.03 0.11 0.00 0.55 | Games 2 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 412 | F 2109440 | FPS 1631 | D 1366 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 5 | Strat 0.0 | H 1.944 | V 0.003 | pL -0.001 | vL 0.000 | ∇ 0.002
U 413 | F 2114560 | FPS 1628 | D 1369 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 4 | Strat 0.0 | H 1.946 | V -0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 414 | F 2119680 | FPS 1629 | D 1372 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 1 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 415 | F 2124800 | FPS 1627 | D 1375 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 0 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 416 | F 2129920 | FPS 1626 | D 1378 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 3 | Strat 0.0 | H 1.945 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 417 | F 2135040 | FPS 1623 | D 1382 | rR:x̄σmM 0.04 0.13 0.00 0.55 | Games 1 | Strat 0.0 | H 1.945 | V 0.003 | pL 0.000 | vL 0.000 | ∇ 0.000
U 418 | F 2140160 | FPS 1530 | D 1385 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 5 | Strat 0.0 | H 1.942 | V 0.005 | pL -0.001 | vL 0.000 | ∇ 0.002
U 419 | F 2145280 | FPS 1596 | D 1388 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 0 | Strat 0.0 | H 1.946 | V -0.002 | pL -0.000 | vL 0.000 | ∇ 0.000
U 420 | F 2150400 | FPS 1630 | D 1391 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 7 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
Model successfully saved
U 421 | F 2155520 | FPS 1619 | D 1394 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 2 | Strat 0.0 | H 1.946 | V 0.001 | pL 0.000 | vL 0.000 | ∇ 0.000
U 422 | F 2160640 | FPS 1459 | D 1398 | rR:x̄σmM 0.04 0.11 0.00 0.47 | Games 1 | Strat 0.0 | H 1.944 | V 0.002 | pL -0.000 | vL 0.000 | ∇ 0.001
U 423 | F 2165760 | FPS 1554 | D 1401 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 2 | Strat 0.0 | H 1.946 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 424 | F 2170880 | FPS 1499 | D 1405 | rR:x̄σmM 0.03 0.11 0.00 0.47 | Games 3 | Strat 0.0 | H 1.945 | V 0.000 | pL 0.000 | vL 0.000 | ∇ 0.000
U 425 | F 2176000 | FPS 1483 | D 1408 | rR:x̄σmM 0.04 0.12 0.00 0.47 | Games 1 | Strat 0.0 | H 1.943 | V 0.002 | pL -0.001 | vL 0.000 | ∇ 0.001
